transaction_id,customer_id,amount,transaction_type,transaction_time
32694,4451,66410.19,transfer,2025-09-03 02:08:53
32695,4128,68235.89,transfer,2026-04-01 05:52:07
32696,807,16887.16,deposit,2025-09-12 03:19:09
32697,1767,30494.3,transfer,2026-02-13 23:35:17
32698,1378,65029.97,withdrawal,2026-06-05 14:15:37
32699,2820,35643.18,deposit,2026-03-31 00:21:12
32700,3113,75096.97,withdrawal,2025-12-27 00:30:49
32701,1640,25993.31,withdrawal,2025-06-28 05:07:55
32702,1063,97912.1,deposit,2026-05-23 05:29:55
32703,4482,49663.25,transfer,2025-11-06 11:24:43
32704,813,45139.14,transfer,2026-06-04 05:44:05
32705,3636,26057.19,deposit,2025-06-24 17:58:31
32706,1005,42735.49,withdrawal,2025-08-04 05:47:42
32707,1400,48872.99,transfer,2026-01-31 21:47:16
32708,1013,60860.45,transfer,2026-01-16 18:13:11
32709,3785,51311.3,transfer,2025-09-13 21:41:38
32710,4709,63548.08,transfer,2026-01-05 22:44:15
32711,1548,13858.99,transfer,2025-10-09 13:24:12
32712,3828,65605.25,deposit,2026-03-12 11:28:47
32713,3484,54192.7,withdrawal,2026-05-05 08:53:19
32714,1419,97244.3,withdrawal,2026-03-01 03:54:45
32715,2063,71907.08,transfer,2025-10-10 22:12:46
32716,4256,51273.6,withdrawal,2026-04-02 14:18:23
32717,4379,13937.62,transfer,2025-12-27 00:31:17
32718,3568,49660.27,transfer,2026-04-10 14:59:33
32719,2624,92072.31,deposit,2025-07-22 20:22:55
32720,2334,6099.12,withdrawal,2025-11-11 10:19:12
32721,534,25968.16,withdrawal,2026-02-21 16:58:50
32722,2135,82425.01,withdrawal,2025-10-17 20:54:06
32723,1228,67351.05,transfer,2025-08-05 07:25:02
32724,1924,54628.68,withdrawal,2026-03-08 18:59:52
32725,4555,55463.47,transfer,2026-06-13 15:13:30
32726,4527,43045.8,withdrawal,2025-06-26 21:31:08
32727,3385,20628.85,deposit,2025-10-31 06:34:03
32728,2784,93295.13,deposit,2026-05-21 21:06:02
32729,1699,30351.78,withdrawal,2026-05-06 22:50:17
32730,2307,32725.61,transfer,2025-07-05 01:15:03
32731,4524,11067.79,withdrawal,2026-05-24 22:52:34
32732,1798,80932.33,transfer,2025-10-28 06:05:41
32733,4364,63667.93,transfer,2025-11-27 03:17:39
32734,1792,17914.51,deposit,2025-11-22 20:12:32
32735,1857,67417.17,deposit,2025-10-21 05:06:32
32736,93,99910.21,deposit,2025-07-18 23:34:27
32737,1175,99842.29,withdrawal,2026-03-18 00:23:50
32738,1462,84184.66,transfer,2025-11-17 05:33:12
32739,4322,75517.06,withdrawal,2025-07-17 05:39:24
32740,3239,65508.88,withdrawal,2025-10-14 20:38:29
32741,2653,26296.84,withdrawal,2025-11-29 06:55:22
32742,2911,81470.59,transfer,2025-10-12 07:12:16
32743,998,67481.12,withdrawal,2026-01-10 21:52:43
32744,392,6628.33,withdrawal,2026-04-04 20:36:18
32745,3151,2910.82,withdrawal,2025-10-15 10:27:08
32746,38,13875.83,withdrawal,2025-08-15 00:24:02
32747,2631,79056.27,withdrawal,2025-08-04 19:21:37
32748,681,47767.95,deposit,2025-10-07 17:17:31
32749,2313,1804.08,transfer,2026-04-25 05:37:23
32750,4219,9405.52,deposit,2026-03-07 22:02:42
32751,2572,77497.89,withdrawal,2026-05-20 09:00:40
32752,1093,12174.4,transfer,2025-11-19 13:35:38
32753,1831,4016.16,deposit,2026-02-03 10:22:23
32754,3419,19032.4,deposit,2025-10-29 08:26:51
32755,1050,60279.29,withdrawal,2025-12-25 03:03:40
32756,3098,26095.46,deposit,2026-02-24 19:40:55
32757,2890,85750.88,deposit,2025-11-17 02:18:47
32758,3667,33861.19,transfer,2025-08-31 09:37:10
32759,3639,16234.7,withdrawal,2025-12-05 23:26:28
32760,394,55890.96,deposit,2025-08-05 04:32:09
32761,1092,38560.44,withdrawal,2025-07-28 18:01:46
32762,2753,11954.73,transfer,2026-05-02 22:22:26
32763,2025,22987.94,transfer,2026-04-21 15:51:45
32764,858,33663.35,deposit,2025-10-26 03:19:51
32765,3737,2967.97,withdrawal,2025-08-17 11:03:06
32766,1056,29592.07,transfer,2025-07-31 20:15:01
32767,1141,13345.37,withdrawal,2026-03-05 14:41:47
32768,1553,27240.38,transfer,2025-12-30 16:04:46
32769,807,40336.97,transfer,2025-10-08 09:10:04
32770,386,65075.14,withdrawal,2025-12-25 23:53:05
32771,4182,10960.42,withdrawal,2025-12-17 03:12:45
32772,4576,18490.33,deposit,2026-01-28 13:02:13
32773,368,77623.59,deposit,2025-12-06 07:15:01
32774,570,19090.9,transfer,2025-10-22 07:56:05
32775,2640,98669.05,deposit,2025-07-08 11:50:26
32776,3500,91309.21,deposit,2025-12-07 16:39:35
32777,2911,16157.35,withdrawal,2025-09-17 21:20:48
32778,508,36714.48,withdrawal,2025-10-20 08:10:08
32779,4039,88533.02,transfer,2025-09-12 03:01:17
32780,1848,49430.59,transfer,2025-12-11 15:14:55
32781,4958,28944.4,deposit,2026-01-09 05:54:26
32782,893,51946.15,deposit,2026-04-02 20:20:51
32783,1267,42193.3,deposit,2025-12-20 08:34:33
32784,4580,873.71,transfer,2025-09-07 09:32:45
32785,1702,8207.04,deposit,2025-08-25 02:32:38
32786,3900,53819.35,withdrawal,2026-04-11 16:35:10
32787,1317,91022.74,transfer,2025-07-08 06:00:31
32788,3516,53687.76,transfer,2025-11-07 16:29:16
32789,4368,10315.57,transfer,2026-04-09 14:45:48
32790,271,75603.41,deposit,2025-08-06 02:48:43
32791,4147,40454.12,deposit,2026-03-29 09:09:43
32792,29,24858.94,withdrawal,2025-07-29 14:39:08
32793,2734,49875.74,withdrawal,2025-06-26 13:51:48
32794,1398,67095.65,transfer,2026-01-08 06:51:46
32795,4737,97823.83,deposit,2025-08-25 00:48:40
32796,2474,79947.8,withdrawal,2025-10-27 01:05:27
32797,2692,4244.26,deposit,2025-09-06 16:48:26
32798,4441,50365.3,deposit,2025-12-19 23:44:50
32799,2716,57568.86,deposit,2026-06-18 17:38:43
32800,1818,38330.34,withdrawal,2026-06-02 04:07:50
32801,4986,64360.98,withdrawal,2026-01-24 23:03:33
32802,2654,57658.49,withdrawal,2026-02-22 17:30:55
32803,2859,56079.9,transfer,2026-04-04 16:15:42
32804,3835,25967.27,deposit,2025-10-09 16:48:09
32805,416,98868.32,withdrawal,2025-10-28 04:49:21
32806,2643,18742.98,transfer,2026-01-27 02:38:21
32807,2075,80988.59,withdrawal,2025-07-06 19:43:44
32808,2384,99070.0,withdrawal,2025-07-31 05:31:58
32809,2789,34185.35,transfer,2025-08-27 03:37:31
32810,2499,41905.63,transfer,2026-04-15 08:33:19
32811,2320,36971.33,deposit,2025-06-25 12:43:25
32812,2779,86824.83,deposit,2025-11-19 06:41:20
32813,2405,10897.5,withdrawal,2026-01-09 20:47:06
32814,3444,67006.75,withdrawal,2026-02-06 04:26:32
32815,3647,75312.76,transfer,2026-03-10 23:59:56
32816,166,92067.6,withdrawal,2026-01-30 00:19:06
32817,2962,19401.82,withdrawal,2026-04-15 14:17:08
32818,4056,37656.13,transfer,2026-01-23 04:11:58
32819,3508,93732.58,transfer,2026-05-29 01:50:41
32820,531,61820.75,withdrawal,2025-07-02 19:16:19
32821,2417,32043.68,withdrawal,2026-06-16 12:41:33
32822,2672,56801.05,transfer,2025-09-21 09:52:24
32823,855,83469.31,withdrawal,2026-01-06 13:03:30
32824,1908,72893.78,withdrawal,2025-10-30 18:00:45
32825,3247,61842.51,deposit,2025-09-28 22:34:35
32826,4779,17882.63,deposit,2025-07-06 14:15:23
32827,3876,18890.47,withdrawal,2026-01-02 08:07:33
32828,1291,68558.87,withdrawal,2026-05-21 12:00:15
32829,4564,61575.29,deposit,2025-12-20 14:07:11
32830,256,31684.52,withdrawal,2026-05-16 20:17:31
32831,4295,64300.8,transfer,2026-02-26 14:21:46
32832,284,53484.57,withdrawal,2025-12-30 14:30:13
32833,4974,63467.01,deposit,2025-09-11 03:13:39
32834,3273,90715.42,deposit,2025-08-23 17:35:30
32835,1202,2711.14,withdrawal,2025-08-28 23:52:59
32836,1824,46798.67,withdrawal,2025-07-23 15:42:03
32837,4379,77527.78,transfer,2026-06-11 12:52:25
32838,2746,7400.18,transfer,2026-02-15 19:54:12
32839,2166,11563.83,withdrawal,2025-11-07 03:03:56
32840,3485,31073.49,transfer,2026-01-12 06:33:47
32841,2164,99381.99,withdrawal,2025-11-04 12:51:49
32842,2339,29833.96,transfer,2025-10-14 15:33:24
32843,294,33092.51,deposit,2025-11-07 22:50:28
32844,91,23470.54,deposit,2025-12-01 04:30:24
32845,1035,11620.97,transfer,2025-11-17 08:34:26
32846,1828,7438.74,deposit,2026-03-24 08:09:55
32847,1621,53084.92,withdrawal,2025-08-16 11:04:06
32848,2835,95606.44,transfer,2025-10-30 15:04:10
32849,472,60530.36,transfer,2025-08-04 10:07:04
32850,1140,91899.79,transfer,2026-02-20 17:19:30
32851,641,29605.8,transfer,2025-12-15 22:55:51
32852,2237,81604.14,withdrawal,2025-08-30 03:59:43
32853,4868,59923.03,withdrawal,2025-10-01 19:41:05
32854,3375,40484.31,withdrawal,2026-03-12 04:25:10
32855,273,10873.5,deposit,2025-07-20 00:48:03
32856,2990,43247.75,transfer,2026-06-18 08:14:04
32857,1564,74524.2,transfer,2025-11-14 07:49:00
32858,908,96550.16,deposit,2025-07-05 06:22:03
32859,3635,54213.43,withdrawal,2025-08-10 18:58:17
32860,4627,67498.32,deposit,2026-02-27 18:45:44
32861,1057,72648.39,transfer,2025-10-02 01:35:21
32862,1288,59648.69,transfer,2025-11-26 19:39:39
32863,3493,64034.65,withdrawal,2025-10-27 16:16:11
32864,1474,77493.16,deposit,2025-10-17 06:40:36
32865,1246,47378.14,deposit,2026-02-28 09:21:51
32866,4789,10790.54,transfer,2025-08-12 22:48:03
32867,2576,26275.67,withdrawal,2026-06-02 02:20:45
32868,843,27807.25,withdrawal,2025-07-11 14:38:19
32869,4765,38985.13,withdrawal,2025-07-22 20:56:00
32870,3446,50788.15,deposit,2025-11-17 08:53:03
32871,164,27663.44,withdrawal,2025-10-15 17:10:34
32872,3538,20539.12,withdrawal,2025-07-28 16:12:51
32873,454,79279.38,deposit,2025-07-05 12:36:09
32874,497,50108.43,transfer,2026-04-03 16:26:07
32875,456,12634.38,deposit,2025-09-21 12:34:05
32876,2209,41466.49,withdrawal,2025-10-28 19:13:22
32877,3942,1601.05,transfer,2025-09-12 01:26:45
32878,1284,73325.51,withdrawal,2025-10-01 19:00:36
32879,2687,72833.87,withdrawal,2025-10-25 19:46:17
32880,2721,2467.11,deposit,2025-07-25 08:38:12
32881,4121,12897.45,deposit,2025-06-29 10:42:08
32882,1316,24148.65,withdrawal,2025-12-22 04:50:59
32883,1171,23074.58,deposit,2025-08-16 10:33:37
32884,68,30688.55,deposit,2025-12-27 05:47:02
32885,3252,77340.8,withdrawal,2025-11-30 10:32:15
32886,4854,43681.85,transfer,2025-08-29 12:07:38
32887,3348,75414.65,withdrawal,2025-09-30 19:21:31
32888,2,67305.63,deposit,2026-03-12 22:00:15
32889,3208,59835.1,withdrawal,2025-10-15 11:36:39
32890,182,43753.29,transfer,2025-07-12 16:41:23
32891,2575,25267.5,withdrawal,2025-07-11 18:06:04
32892,2320,66470.9,transfer,2025-12-31 00:08:52
32893,4981,8520.88,deposit,2026-04-20 00:24:26
32894,4260,74333.54,transfer,2025-08-29 14:17:36
32895,767,56211.04,withdrawal,2025-12-15 11:20:02
32896,1188,20211.42,transfer,2026-04-03 16:27:57
32897,1777,98326.31,withdrawal,2025-06-21 03:37:09
32898,733,8035.45,transfer,2025-11-21 06:11:36
32899,1744,50230.22,deposit,2026-04-19 04:02:17
32900,333,8661.53,deposit,2025-09-27 05:27:50
32901,839,41038.12,withdrawal,2025-12-27 13:10:21
32902,3848,84303.82,withdrawal,2026-04-19 15:47:30
32903,1608,70060.77,withdrawal,2025-11-11 09:20:42
32904,298,34703.4,deposit,2025-10-01 21:25:44
32905,201,84139.59,deposit,2026-04-03 03:41:13
32906,2673,9773.51,withdrawal,2026-02-15 23:24:47
32907,3076,18321.23,transfer,2025-10-03 23:53:32
32908,1587,99257.92,transfer,2026-01-26 02:20:58
32909,2269,51796.1,deposit,2026-03-03 01:09:16
32910,4584,18835.06,transfer,2025-11-15 13:51:18
32911,121,71105.78,withdrawal,2026-02-25 09:55:37
32912,1845,25200.37,deposit,2025-09-06 02:51:56
32913,3704,6081.38,deposit,2025-07-24 14:56:13
32914,4531,89772.57,transfer,2026-02-03 01:09:37
32915,68,80104.55,deposit,2026-02-05 00:14:56
32916,1226,71094.51,deposit,2026-05-31 01:54:06
32917,331,50090.1,deposit,2026-03-08 10:44:27
32918,2692,57371.38,transfer,2026-01-30 09:42:40
32919,2750,78493.75,withdrawal,2026-05-08 16:55:49
32920,3187,18286.71,deposit,2026-05-10 22:21:05
32921,4916,4258.99,deposit,2026-04-07 14:27:23
32922,2537,1295.74,transfer,2026-04-15 02:24:26
32923,2966,3527.39,transfer,2025-12-31 21:42:34
32924,1277,97909.29,withdrawal,2026-04-22 03:15:40
32925,3560,17108.64,withdrawal,2025-08-11 12:06:47
32926,2902,35489.25,withdrawal,2025-11-15 01:52:16
32927,2271,54010.13,transfer,2026-01-23 09:23:09
32928,1284,60113.61,deposit,2026-02-19 10:00:08
32929,4807,43832.88,withdrawal,2025-10-20 23:54:08
32930,3769,78790.21,transfer,2026-02-01 01:33:28
32931,2335,18520.54,transfer,2025-12-27 04:29:41
32932,4510,39770.94,transfer,2025-08-09 03:33:54
32933,3321,65466.2,withdrawal,2025-11-10 01:11:49
32934,4370,45234.82,transfer,2026-05-23 18:07:12
32935,4518,93447.27,withdrawal,2026-04-29 23:21:46
32936,4672,2918.92,withdrawal,2026-05-10 07:26:06
32937,744,89783.3,deposit,2025-07-15 12:57:43
32938,526,20318.11,withdrawal,2025-07-09 09:47:13
32939,1344,54217.37,withdrawal,2026-04-16 23:35:07
32940,387,43708.87,withdrawal,2026-03-01 03:24:31
32941,2106,96548.31,transfer,2026-06-02 13:41:58
32942,459,1339.34,withdrawal,2025-11-13 14:12:35
32943,474,7879.52,deposit,2025-12-22 21:16:57
32944,1213,24049.99,withdrawal,2026-05-18 05:21:03
32945,1070,252.37,transfer,2025-09-25 10:30:24
32946,4361,29072.67,transfer,2026-01-05 02:18:32
32947,1547,24735.23,transfer,2025-12-01 00:18:53
32948,271,92106.47,withdrawal,2025-07-04 12:35:23
32949,3492,14967.89,deposit,2025-09-20 08:20:20
32950,1610,25055.45,withdrawal,2026-05-02 02:17:45
32951,2802,72561.34,transfer,2026-02-04 02:53:43
32952,1385,53011.2,withdrawal,2026-03-11 23:07:38
32953,2838,63589.16,withdrawal,2025-07-12 16:14:06
32954,1085,91729.48,withdrawal,2026-01-23 04:54:13
32955,3109,60608.05,deposit,2026-03-19 23:47:16
32956,50,8777.2,transfer,2026-06-05 02:18:56
32957,833,21066.53,deposit,2026-04-15 04:05:29
32958,34,37188.11,transfer,2026-02-10 06:15:02
32959,2027,60052.86,withdrawal,2025-06-24 13:32:53
32960,1429,47640.63,deposit,2026-02-04 04:25:22
32961,4501,17817.81,transfer,2026-02-26 00:12:10
32962,4339,4049.58,transfer,2026-02-03 13:29:27
32963,2627,26538.32,transfer,2025-11-08 15:31:35
32964,4768,48998.47,deposit,2026-05-30 00:44:43
32965,2381,78852.6,transfer,2025-11-28 23:05:17
32966,110,38771.64,transfer,2026-03-09 19:03:05
32967,208,65024.71,withdrawal,2026-02-03 23:18:00
32968,2441,93057.56,deposit,2025-09-04 14:11:59
32969,816,67580.68,transfer,2026-05-09 04:51:33
32970,1379,1797.78,transfer,2025-08-27 16:26:56
32971,1730,18997.1,transfer,2026-02-24 03:10:17
32972,433,67748.26,transfer,2026-01-27 14:37:02
32973,2166,16970.91,withdrawal,2025-12-31 12:38:56
32974,4673,40179.14,deposit,2025-12-27 09:14:22
32975,3823,89590.03,deposit,2026-05-07 20:31:58
32976,647,72011.15,transfer,2026-03-06 03:05:48
32977,271,64234.06,deposit,2026-04-11 16:31:52
32978,3018,40209.54,deposit,2026-02-05 02:47:41
32979,4313,64259.14,withdrawal,2026-03-20 18:29:43
32980,1145,43538.06,transfer,2025-09-19 00:43:27
32981,1732,36294.91,deposit,2025-09-03 08:03:14
32982,2587,39873.31,withdrawal,2026-02-04 09:10:14
32983,363,81716.91,transfer,2026-01-26 16:27:28
32984,2988,27512.81,withdrawal,2026-04-16 05:47:32
32985,3332,67510.62,deposit,2025-09-11 06:01:34
32986,641,77698.95,transfer,2026-05-04 06:03:54
32987,411,38710.37,withdrawal,2025-12-06 20:16:00
32988,2051,26429.52,withdrawal,2025-08-22 08:03:39
32989,17,290.74,transfer,2026-06-10 00:36:20
32990,3534,22895.24,deposit,2025-07-28 04:06:56
32991,1423,9986.64,withdrawal,2025-10-13 01:46:06
32992,4199,5542.5,deposit,2025-12-18 16:47:50
32993,4262,77621.52,deposit,2025-07-31 16:54:15
32994,1807,32381.78,deposit,2025-11-07 00:41:14
32995,2581,53282.28,transfer,2025-08-07 09:04:39
32996,76,67085.05,withdrawal,2026-06-09 14:17:21
32997,2307,802.05,transfer,2026-01-15 12:21:38
32998,2258,50659.69,deposit,2025-10-08 00:46:58
32999,4325,91146.75,deposit,2025-07-04 03:59:07
33000,4167,3275.77,deposit,2026-02-07 01:21:15
33001,3600,64681.84,transfer,2026-04-05 15:06:20
33002,2587,84857.39,withdrawal,2026-03-13 15:50:21
33003,1184,43591.2,transfer,2025-09-11 07:39:57
33004,1685,40317.44,transfer,2026-05-10 09:56:20
33005,4960,24909.98,withdrawal,2026-05-22 21:30:29
33006,3592,73140.95,transfer,2025-06-21 03:37:07
33007,1431,91716.75,transfer,2025-11-05 16:53:03
33008,4544,15134.76,withdrawal,2025-08-17 21:15:02
33009,2909,36605.59,withdrawal,2025-11-10 14:14:22
33010,2703,17072.96,transfer,2025-10-24 03:19:03
33011,948,12169.21,withdrawal,2026-06-13 08:12:27
33012,2565,58757.24,deposit,2026-05-31 11:44:12
33013,2163,28969.18,transfer,2026-01-21 10:44:47
33014,1446,16074.5,deposit,2026-01-27 16:05:07
33015,2569,93224.33,deposit,2026-04-22 01:37:53
33016,520,9248.07,transfer,2025-08-02 16:43:50
33017,4086,81073.29,withdrawal,2025-11-19 02:51:35
33018,3944,53903.28,transfer,2026-03-18 01:32:07
33019,3801,19940.8,withdrawal,2025-07-25 07:10:50
33020,3221,36431.46,deposit,2025-07-07 21:21:10
33021,1900,72280.42,withdrawal,2025-12-10 04:12:41
33022,385,26314.04,withdrawal,2025-09-29 17:58:20
33023,2875,6091.45,withdrawal,2026-05-08 03:45:58
33024,4433,47819.53,transfer,2026-03-28 20:52:58
33025,1074,23072.36,withdrawal,2025-11-17 22:25:17
33026,2020,40569.49,withdrawal,2025-08-02 17:10:52
33027,3609,53732.91,withdrawal,2026-03-07 15:38:51
33028,4159,94892.69,withdrawal,2025-10-25 02:31:07
33029,1468,84474.96,transfer,2025-10-29 02:01:22
33030,1115,72921.24,transfer,2025-08-16 17:14:26
33031,2870,20557.06,transfer,2025-08-15 20:04:47
33032,1925,25321.9,withdrawal,2026-04-24 16:16:28
33033,4853,24671.25,deposit,2026-01-23 21:48:55
33034,4028,51548.59,deposit,2025-08-28 22:29:23
33035,1375,14404.38,transfer,2025-10-14 08:29:28
33036,139,87487.32,withdrawal,2026-01-30 07:54:29
33037,3920,43934.56,withdrawal,2025-12-17 05:24:52
33038,890,77878.92,transfer,2025-11-10 14:53:48
33039,1,61512.19,transfer,2026-01-01 04:22:11
33040,2553,50071.6,transfer,2026-04-24 12:35:45
33041,403,8118.64,deposit,2026-02-05 20:01:28
33042,2298,77657.16,transfer,2026-06-13 08:11:23
33043,4718,48356.41,withdrawal,2025-12-01 09:10:37
33044,468,6993.22,deposit,2026-01-03 10:45:56
33045,1163,300.49,withdrawal,2025-07-28 23:18:58
33046,589,52314.63,transfer,2026-04-14 03:06:54
33047,2790,80255.28,deposit,2026-03-24 03:40:01
33048,1722,66853.9,transfer,2025-11-29 06:37:28
33049,2905,68991.13,withdrawal,2026-04-25 12:46:48
33050,2550,30017.8,transfer,2025-10-23 04:51:17
33051,320,49714.08,withdrawal,2025-10-01 14:37:24
33052,845,50481.24,withdrawal,2026-01-16 20:36:00
33053,4000,67232.6,transfer,2026-03-25 01:15:56
33054,1873,47210.81,transfer,2025-12-06 12:20:06
33055,4856,67494.34,withdrawal,2026-02-25 09:16:41
33056,4265,4297.28,deposit,2025-09-17 11:49:15
33057,1534,41666.02,deposit,2026-01-02 08:31:33
33058,3622,69832.42,withdrawal,2025-07-17 10:27:33
33059,335,95610.21,withdrawal,2026-02-03 18:18:21
33060,852,63313.43,transfer,2025-11-24 20:43:28
33061,2449,4835.7,withdrawal,2025-06-25 10:46:22
33062,3889,8818.59,deposit,2026-01-30 04:59:01
33063,180,27817.49,deposit,2026-03-20 06:13:29
33064,4748,75425.41,transfer,2026-05-07 22:28:19
33065,284,48937.07,deposit,2026-05-08 16:17:59
33066,671,88480.71,transfer,2025-08-18 13:20:17
33067,1989,12982.43,transfer,2025-09-08 09:43:44
33068,2837,46268.33,deposit,2025-09-27 13:38:08
33069,2781,91140.01,transfer,2026-05-09 10:50:07
33070,2152,57621.53,transfer,2026-04-25 20:40:25
33071,1819,15632.1,transfer,2026-06-12 13:49:27
33072,1710,54319.23,transfer,2026-02-27 01:02:38
33073,3777,12664.19,transfer,2025-06-28 00:13:10
33074,4794,9297.85,transfer,2026-02-09 01:15:07
33075,540,95855.72,transfer,2026-04-30 03:19:36
33076,1616,69969.59,deposit,2026-04-02 05:33:04
33077,2016,10308.65,deposit,2025-10-12 21:14:34
33078,1846,6707.0,withdrawal,2025-11-14 11:31:11
33079,76,40442.2,deposit,2026-01-04 17:57:02
33080,1190,71627.45,transfer,2026-02-17 02:22:30
33081,3593,92030.92,deposit,2025-10-25 08:20:41
33082,2637,78014.59,deposit,2025-11-15 17:57:34
33083,1711,45495.12,deposit,2025-10-12 03:59:42
33084,4799,95983.25,deposit,2025-07-17 00:16:49
33085,2316,57218.0,transfer,2025-08-11 16:24:36
33086,630,13140.9,transfer,2026-03-20 21:48:01
33087,1228,81948.27,deposit,2026-02-28 00:40:33
33088,1434,38522.59,withdrawal,2025-07-21 17:10:15
33089,2983,33566.09,deposit,2026-06-07 13:37:36
33090,1649,51436.46,withdrawal,2025-07-06 10:20:59
33091,4455,90618.51,transfer,2025-10-27 13:15:23
33092,3435,11348.72,transfer,2025-11-07 13:06:38
33093,3806,65424.22,withdrawal,2026-06-10 03:24:36
33094,2923,45525.75,withdrawal,2025-10-22 20:55:01
33095,3222,13845.17,transfer,2025-12-08 00:11:14
33096,552,1021.92,transfer,2025-07-11 13:32:17
33097,1636,69543.08,transfer,2025-10-31 19:20:22
33098,2295,21399.77,deposit,2025-12-28 18:00:02
33099,1178,90275.02,withdrawal,2025-09-17 02:23:51
33100,2448,31843.74,deposit,2025-07-12 13:14:02
33101,3937,47293.15,withdrawal,2025-09-02 17:13:20
33102,1448,15671.72,deposit,2026-03-20 05:08:41
33103,3965,59329.42,deposit,2025-12-19 10:16:32
33104,610,14322.92,transfer,2026-03-30 05:12:26
33105,454,88093.9,withdrawal,2025-07-23 06:12:45
33106,1063,93041.15,transfer,2025-10-23 23:23:53
33107,3884,60918.02,deposit,2026-04-26 16:33:44
33108,4387,56001.31,transfer,2025-08-21 15:06:14
33109,2029,56530.78,withdrawal,2025-10-24 08:03:48
33110,4049,78191.14,deposit,2026-02-22 02:24:58
33111,1867,35654.78,transfer,2025-09-30 12:24:29
33112,116,6791.53,deposit,2025-08-12 04:44:05
33113,1980,93729.41,withdrawal,2025-09-25 20:07:00
33114,1381,56338.46,withdrawal,2025-12-01 04:54:02
33115,1005,57860.53,withdrawal,2025-10-07 10:54:48
33116,3866,40858.37,transfer,2026-03-15 14:39:18
33117,2783,80883.36,withdrawal,2025-06-25 10:36:51
33118,224,51649.79,withdrawal,2025-09-17 15:45:25
33119,1276,75468.63,withdrawal,2026-02-12 03:52:21
33120,2431,35856.75,transfer,2025-10-02 18:48:50
33121,489,42727.71,withdrawal,2025-08-07 14:52:31
33122,3495,7298.74,withdrawal,2025-10-21 13:10:48
33123,4519,24253.73,withdrawal,2025-11-02 04:48:35
33124,738,19784.83,withdrawal,2025-08-13 14:49:50
33125,2688,24435.74,withdrawal,2025-06-19 11:07:32
33126,2554,69312.26,deposit,2025-08-30 00:28:43
33127,636,33670.65,deposit,2026-01-10 20:46:52
33128,2664,15891.92,deposit,2026-04-14 00:50:35
33129,3490,96186.29,withdrawal,2026-01-09 21:47:28
33130,4726,1602.23,transfer,2026-05-20 21:14:13
33131,759,21077.8,withdrawal,2026-01-09 12:06:22
33132,4050,99983.46,withdrawal,2026-06-13 03:50:03
33133,1415,77380.79,transfer,2026-02-20 04:42:04
33134,2347,19796.08,deposit,2026-05-20 04:01:38
33135,1646,1407.86,transfer,2025-10-07 20:28:44
33136,2681,38449.73,withdrawal,2025-11-05 13:21:04
33137,344,72991.51,transfer,2026-04-10 07:40:17
33138,3732,13211.31,transfer,2026-05-22 01:08:57
33139,4250,70589.57,deposit,2025-10-06 04:09:16
33140,4997,73115.89,withdrawal,2026-01-20 19:23:42
33141,3696,4047.06,withdrawal,2026-06-16 07:44:42
33142,2964,44864.95,deposit,2026-06-10 03:28:12
33143,2268,12498.18,transfer,2025-12-22 21:54:59
33144,3163,99282.61,deposit,2025-10-07 10:19:54
33145,2566,78394.87,transfer,2025-09-24 19:10:03
33146,98,16739.56,withdrawal,2026-06-17 06:52:44
33147,4249,62414.49,deposit,2026-04-07 03:49:30
33148,4971,48688.87,deposit,2025-11-09 11:17:25
33149,3118,76351.46,transfer,2025-09-15 01:38:43
33150,2958,5773.34,withdrawal,2026-03-26 20:56:53
33151,2503,44120.68,deposit,2026-04-04 09:22:42
33152,2022,48378.96,transfer,2025-07-01 02:41:47
33153,1720,90044.88,transfer,2025-11-29 22:54:27
33154,2518,1183.57,deposit,2026-05-22 14:37:53
33155,1575,61511.45,transfer,2026-05-26 23:07:08
33156,2442,53860.89,deposit,2026-01-17 03:45:28
33157,374,49568.85,deposit,2025-07-15 09:18:30
33158,2200,82560.86,deposit,2025-12-05 07:08:04
33159,4591,52762.49,transfer,2025-07-13 04:36:53
33160,2831,70704.99,transfer,2025-12-28 01:00:08
33161,1333,2156.39,deposit,2025-09-12 09:16:01
33162,2543,82256.5,deposit,2026-06-11 02:17:32
33163,2529,549.48,withdrawal,2026-04-06 22:31:30
33164,1389,63670.18,transfer,2025-08-19 09:08:11
33165,1770,17283.68,withdrawal,2026-02-02 02:13:42
33166,344,30411.41,withdrawal,2025-11-29 17:51:54
33167,3561,94749.96,deposit,2025-12-24 14:29:28
33168,4811,37434.35,transfer,2025-11-29 00:28:38
33169,3230,7640.7,withdrawal,2026-01-02 08:10:20
33170,771,62411.19,deposit,2025-07-27 14:13:05
33171,4753,71459.13,deposit,2025-12-24 09:34:55
33172,3852,88992.98,deposit,2026-05-04 05:27:14
33173,1911,98830.6,deposit,2026-02-23 07:49:11
33174,2757,35084.68,deposit,2025-08-14 13:29:29
33175,4458,59814.3,withdrawal,2026-01-19 07:30:09
33176,1836,89503.16,deposit,2025-08-13 14:53:46
33177,2733,28749.18,transfer,2026-02-12 19:15:08
33178,3085,78961.79,withdrawal,2025-12-03 04:59:28
33179,3229,37065.27,deposit,2026-04-28 00:02:11
33180,4870,31266.3,deposit,2025-09-14 13:00:37
33181,2913,62839.92,transfer,2026-05-15 17:13:06
33182,3853,5286.99,transfer,2026-04-17 04:37:08
33183,1912,51052.42,transfer,2025-08-24 14:21:31
